time	T1	T2	T3
2019-10-13T09:41:13	26	403	403
2019-10-13T09:41:23	26	403	403
2019-10-13T09:41:33	26	403	403
2019-10-13T09:41:43	26	403	404
2019-10-13T09:41:53	26	403	404
2019-10-13T09:42:03	26	403	404
2019-10-13T09:42:13	26	403	404
2019-10-13T09:42:23	26	403	403
2019-10-13T09:42:33	26	403	403
2019-10-13T09:42:43	26	403	403
2019-10-13T09:42:53	26	403	404
2019-10-13T09:43:03	26	403	404
2019-10-13T09:43:13	26	403	404
2019-10-13T09:43:23	26	403	404
2019-10-13T09:43:33	27	404	404
2019-10-13T09:43:43	27	404	404
2019-10-13T09:43:53	26	404	404
2019-10-13T09:44:03	26	404	404
2019-10-13T09:44:13	26	403	404
2019-10-13T09:44:23	26	403	404
2019-10-13T09:44:33	26	403	404
2019-10-13T09:44:43	27	403	404
2019-10-13T09:44:53	26	404	404
2019-10-13T09:45:03	26	403	404
2019-10-13T09:45:13	26	403	404
2019-10-13T09:45:23	26	403	404
2019-10-13T09:45:33	26	403	404
2019-10-13T09:45:43	27	403	404
2019-10-13T09:45:53	26	404	404
2019-10-13T09:46:03	26	403	404
2019-10-13T09:46:13	27	403	403
2019-10-13T09:46:23	27	404	404
2019-10-13T09:46:33	27	404	404
2019-10-13T09:46:43	27	404	404
2019-10-13T09:46:53	27	404	404
2019-10-13T09:47:03	27	404	404
2019-10-13T09:47:13	26	404	404
2019-10-13T09:47:23	26	404	404
2019-10-13T09:47:34	26	404	404
2019-10-13T09:47:44	26	404	404
2019-10-13T09:47:54	26	403	404
2019-10-13T09:48:04	27	403	404
2019-10-13T09:48:14	27	403	404
2019-10-13T09:48:24	27	403	404
2019-10-13T09:48:34	26	403	403
2019-10-13T09:48:44	27	403	403
2019-10-13T09:48:54	27	403	404
2019-10-13T09:49:04	27	404	403
2019-10-13T09:49:14	27	403	403
2019-10-13T09:49:24	26	403	403
2019-10-13T09:49:34	26	403	404
2019-10-13T09:49:44	26	403	404
2019-10-13T09:49:54	26	403	404
2019-10-13T09:50:04	26	403	403
2019-10-13T09:50:14	26	403	403
2019-10-13T09:50:24	26	403	403
2019-10-13T09:50:34	27	404	403
2019-10-13T09:50:44	27	404	404
2019-10-13T09:50:54	26	403	404
2019-10-13T09:51:04	26	403	404
2019-10-13T09:51:14	26	404	404
2019-10-13T09:51:24	26	403	403
2019-10-13T09:51:34	27	403	403
2019-10-13T09:51:44	26	404	404
2019-10-13T09:51:54	26	403	404
2019-10-13T09:52:04	27	403	404
2019-10-13T09:52:14	27	403	404
2019-10-13T09:52:24	27	403	404
2019-10-13T09:52:34	27	404	404
2019-10-13T09:52:44	27	403	404
2019-10-13T09:52:54	27	404	404
2019-10-13T09:53:04	27	404	404
2019-10-13T09:53:14	27	403	404
2019-10-13T09:53:24	27	404	404
2019-10-13T09:53:34	27	403	404
2019-10-13T09:53:44	26	403	404
2019-10-13T09:53:54	27	403	404
2019-10-13T09:54:04	27	403	404
2019-10-13T09:54:14	27	403	404
2019-10-13T09:54:24	27	403	404
2019-10-13T09:54:34	27	404	404
2019-10-13T09:54:44	27	404	404
2019-10-13T09:54:54	26	403	404
2019-10-13T09:55:04	27	403	404
2019-10-13T09:55:14	27	404	404
2019-10-13T09:55:24	26	404	404
2019-10-13T09:55:34	26	404	404
2019-10-13T09:55:44	26	404	404
2019-10-13T09:55:54	26	404	404
2019-10-13T09:56:04	27	404	404
2019-10-13T09:56:14	27	404	404
2019-10-13T09:56:24	27	404	404
2019-10-13T09:56:34	27	404	404
2019-10-13T09:56:44	26	404	404
2019-10-13T09:56:54	26	404	404
2019-10-13T09:57:04	27	404	404
2019-10-13T09:57:14	27	404	404
2019-10-13T09:57:24	27	404	404
2019-10-13T09:57:34	27	404	404
2019-10-13T09:57:44	27	403	404
2019-10-13T09:57:54	27	404	404
2019-10-13T09:58:04	26	403	404
2019-10-13T09:58:14	26	403	404
2019-10-13T09:58:24	26	403	404
2019-10-13T09:58:34	27	403	404
2019-10-13T09:58:44	27	403	404
2019-10-13T09:58:54	26	404	404
2019-10-13T09:59:04	26	404	404
2019-10-13T09:59:14	26	404	404
2019-10-13T09:59:24	27	404	404
2019-10-13T09:59:34	27	404	403
2019-10-13T09:59:44	26	404	404
2019-10-13T09:59:54	26	404	404
2019-10-13T10:00:04	26	404	404
2019-10-13T10:00:14	27	403	404
2019-10-13T10:00:24	27	403	404
2019-10-13T10:00:34	27	403	404
2019-10-13T10:00:44	27	403	404
2019-10-13T10:00:54	26	403	404
2019-10-13T10:01:04	26	404	404
2019-10-13T10:01:14	26	404	404
2019-10-13T10:01:24	27	403	404
2019-10-13T10:01:34	27	403	404
2019-10-13T10:01:44	27	403	404
2019-10-13T10:01:54	27	404	404
2019-10-13T10:02:04	27	404	404
2019-10-13T10:02:14	26	404	404
2019-10-13T10:02:24	27	404	404
2019-10-13T10:02:34	27	404	404
2019-10-13T10:02:44	26	404	404
2019-10-13T10:02:54	26	404	404
2019-10-13T10:03:04	26	404	404
2019-10-13T10:03:14	27	404	404
2019-10-13T10:03:24	26	404	404
2019-10-13T10:03:34	27	404	404
2019-10-13T10:03:44	27	404	404
2019-10-13T10:03:54	27	404	404
2019-10-13T10:04:04	27	404	404
2019-10-13T10:04:14	27	404	404
2019-10-13T10:04:24	27	404	403
2019-10-13T10:04:34	26	403	403
2019-10-13T10:04:44	26	403	403
2019-10-13T10:04:54	26	403	403
2019-10-13T10:05:04	27	403	403
2019-10-13T10:05:14	27	403	404
2019-10-13T10:05:24	27	403	404
2019-10-13T10:05:34	26	403	404
2019-10-13T10:05:44	26	402	404
2019-10-13T10:05:54	26	403	403
2019-10-13T10:06:04	26	403	404
2019-10-13T10:06:14	26	403	403
2019-10-13T10:06:24	26	403	403
2019-10-13T10:06:34	26	403	403
2019-10-13T10:06:44	26	403	404
2019-10-13T10:06:54	26	403	403
2019-10-13T10:07:04	25	403	403
2019-10-13T10:07:14	25	402	403
2019-10-13T10:07:24	25	402	403
2019-10-13T10:07:34	25	402	403
2019-10-13T10:07:44	25	402	403
2019-10-13T10:07:54	26	402	403
2019-10-13T10:08:04	26	402	403
2019-10-13T10:08:14	26	403	403
2019-10-13T10:08:24	26	402	403
2019-10-13T10:08:34	25	402	403
2019-10-13T10:08:44	25	402	403
2019-10-13T10:08:54	25	402	403
2019-10-13T10:09:04	26	402	403
2019-10-13T10:09:14	26	402	403
2019-10-13T10:09:24	26	403	403
2019-10-13T10:09:34	26	403	403
2019-10-13T10:09:44	27	403	403
2019-10-13T10:09:54	26	403	403
2019-10-13T10:10:04	26	403	403
2019-10-13T10:10:14	26	403	403
2019-10-13T10:10:24	26	403	403
2019-10-13T10:10:34	26	403	404
2019-10-13T10:10:44	26	403	404
2019-10-13T10:10:54	26	403	403
2019-10-13T10:11:04	26	403	404
2019-10-13T10:11:14	26	403	404
2019-10-13T10:11:24	26	403	403
2019-10-13T10:11:34	26	403	403
2019-10-13T10:11:44	26	403	403
2019-10-13T10:11:54	26	403	403
2019-10-13T10:12:04	26	403	403
2019-10-13T10:12:14	26	403	403
2019-10-13T10:12:24	26	403	403
2019-10-13T10:12:34	26	403	403
2019-10-13T10:12:44	26	403	403
2019-10-13T10:12:54	26	403	403
2019-10-13T10:13:04	26	403	403
2019-10-13T10:13:14	26	403	403
2019-10-13T10:13:24	26	403	403
2019-10-13T10:13:34	26	403	403
2019-10-13T10:13:44	26	403	403
2019-10-13T10:13:54	26	403	403
2019-10-13T10:14:04	26	403	403
2019-10-13T10:14:14	26	403	403
2019-10-13T10:14:24	26	403	403
2019-10-13T10:14:34	26	403	403
2019-10-13T10:14:44	26	403	403
2019-10-13T10:14:54	26	403	403
2019-10-13T10:15:04	26	403	403
2019-10-13T10:15:14	26	403	403
2019-10-13T10:15:24	26	403	403
2019-10-13T10:15:34	26	402	403
2019-10-13T10:15:44	26	403	403
2019-10-13T10:15:54	26	403	403
2019-10-13T10:16:04	26	403	403
2019-10-13T10:16:14	26	403	404
2019-10-13T10:16:24	26	403	403
2019-10-13T10:16:34	26	403	404
2019-10-13T10:16:44	26	403	403
2019-10-13T10:16:54	27	403	403
2019-10-13T10:17:04	26	403	403
2019-10-13T10:17:14	26	403	403
2019-10-13T10:17:24	26	403	403
2019-10-13T10:17:34	26	403	403
2019-10-13T10:17:44	26	403	403
2019-10-13T10:17:54	26	403	403
2019-10-13T10:18:04	27	403	403
2019-10-13T10:18:14	26	403	403
2019-10-13T10:18:24	26	403	403
2019-10-13T10:18:34	26	403	403
2019-10-13T10:18:44	27	403	403
2019-10-13T10:18:54	26	403	403
2019-10-13T10:19:04	26	403	404
2019-10-13T10:19:14	26	403	404
2019-10-13T10:19:24	26	403	404
2019-10-13T10:19:34	26	403	404
2019-10-13T10:19:44	27	403	403
2019-10-13T10:19:54	26	403	403
2019-10-13T10:20:04	26	403	403
2019-10-13T10:20:14	26	403	403
2019-10-13T10:20:24	26	403	404
2019-10-13T10:20:34	26	403	403
2019-10-13T10:20:44	26	403	403
2019-10-13T10:20:54	26	403	403
2019-10-13T10:21:04	26	403	403
2019-10-13T10:21:14	26	403	403
2019-10-13T10:21:24	26	403	403
2019-10-13T10:21:34	26	403	403
2019-10-13T10:21:44	26	403	403
2019-10-13T10:21:54	26	403	403
2019-10-13T10:22:04	26	403	403
2019-10-13T10:22:14	26	403	403
2019-10-13T10:22:24	26	403	403
2019-10-13T10:22:34	26	403	403
2019-10-13T10:22:44	26	403	404
2019-10-13T10:22:54	26	403	404
2019-10-13T10:23:04	26	403	404
2019-10-13T10:23:14	26	403	404
2019-10-13T10:23:24	26	403	404
2019-10-13T10:23:34	26	403	403
2019-10-13T10:23:44	26	403	404
2019-10-13T10:23:54	26	403	403
2019-10-13T10:24:04	26	403	403
2019-10-13T10:24:14	26	403	404
2019-10-13T10:24:24	26	403	403
2019-10-13T10:24:34	26	403	403
2019-10-13T10:24:44	26	403	403
2019-10-13T10:24:54	26	403	403
2019-10-13T10:25:04	26	403	403
2019-10-13T10:25:14	26	403	403
2019-10-13T10:25:24	26	403	403
2019-10-13T10:25:34	26	403	403
2019-10-13T10:25:44	26	403	404
2019-10-13T10:25:54	26	403	403
2019-10-13T10:26:04	26	403	403
2019-10-13T10:26:14	26	403	403
2019-10-13T10:26:24	26	403	403
2019-10-13T10:26:34	26	403	403
2019-10-13T10:26:44	26	403	403
2019-10-13T10:26:54	26	403	403
2019-10-13T10:27:04	26	402	403
2019-10-13T10:27:14	26	402	403
2019-10-13T10:27:24	26	403	403
2019-10-13T10:27:34	26	403	404
2019-10-13T10:27:44	26	403	403
2019-10-13T10:27:54	26	403	403
2019-10-13T10:28:04	26	403	403
2019-10-13T10:28:14	26	403	403
2019-10-13T10:28:24	26	403	403
2019-10-13T10:28:34	26	403	403
2019-10-13T10:28:44	26	403	403
2019-10-13T10:28:54	26	403	403
2019-10-13T10:29:04	26	403	403
2019-10-13T10:29:14	26	403	403
2019-10-13T10:29:24	26	403	403
2019-10-13T10:29:34	26	403	403
2019-10-13T10:29:44	26	403	403
2019-10-13T10:29:54	26	403	403
2019-10-13T10:30:04	26	403	403
2019-10-13T10:30:14	26	403	403
2019-10-13T10:30:24	26	403	403
2019-10-13T10:30:34	26	403	403
2019-10-13T10:30:44	26	403	403
2019-10-13T10:30:54	26	403	403
2019-10-13T10:31:04	26	403	403
2019-10-13T10:31:14	26	403	403
2019-10-13T10:31:24	26	403	403
2019-10-13T10:31:34	26	403	403
2019-10-13T10:31:44	26	403	403
2019-10-13T10:31:54	26	403	403
2019-10-13T10:32:04	26	403	403
2019-10-13T10:32:14	26	403	403
2019-10-13T10:32:24	26	403	403
2019-10-13T10:32:34	26	402	403
2019-10-13T10:32:44	26	402	403
2019-10-13T10:32:54	26	402	404
2019-10-13T10:33:04	26	403	403
2019-10-13T10:33:14	26	403	403
2019-10-13T10:33:24	26	403	403
2019-10-13T10:33:34	26	403	403
2019-10-13T10:33:44	26	403	403
2019-10-13T10:33:54	26	403	403
2019-10-13T10:34:04	26	403	403
2019-10-13T10:34:14	26	403	403
2019-10-13T10:34:24	26	403	403
2019-10-13T10:34:34	26	403	403
2019-10-13T10:34:44	26	403	403
2019-10-13T10:34:54	26	403	403
2019-10-13T10:35:04	26	403	404
2019-10-13T10:35:14	26	403	403
2019-10-13T10:35:24	26	403	403
2019-10-13T10:35:34	26	403	403
2019-10-13T10:35:44	26	403	403
2019-10-13T10:35:54	27	403	403
2019-10-13T10:36:04	26	403	403
2019-10-13T10:36:14	26	403	403
2019-10-13T10:36:24	26	403	403
2019-10-13T10:36:34	26	403	403
2019-10-13T10:36:44	26	403	403
2019-10-13T10:36:54	26	403	403
2019-10-13T10:37:04	26	403	403
2019-10-13T10:37:14	26	403	403
2019-10-13T10:37:24	26	403	403
2019-10-13T10:37:34	26	403	403
2019-10-13T10:37:44	27	403	403
2019-10-13T10:37:54	27	403	403
2019-10-13T10:38:04	26	403	403
2019-10-13T10:38:14	27	403	403
2019-10-13T10:38:24	26	403	403
2019-10-13T10:38:34	26	403	403
2019-10-13T10:38:44	26	402	403
2019-10-13T10:38:54	26	403	403
2019-10-13T10:39:04	26	403	403
2019-10-13T10:39:14	26	403	403
2019-10-13T10:39:24	26	402	404
2019-10-13T10:39:34	26	402	403
2019-10-13T10:39:44	26	402	403
2019-10-13T10:39:54	26	402	403
2019-10-13T10:40:04	26	403	403
2019-10-13T10:40:14	26	402	403
2019-10-13T10:40:24	26	402	403
2019-10-13T10:40:34	26	402	403
2019-10-13T10:40:44	26	402	403
2019-10-13T10:40:54	26	402	403
2019-10-13T10:41:04	26	402	403
2019-10-13T10:41:14	26	402	403
2019-10-13T10:41:24	26	402	403
2019-10-13T10:41:34	26	402	403
2019-10-13T10:41:44	26	402	403
2019-10-13T10:41:54	26	402	403
2019-10-13T10:42:04	26	403	403
2019-10-13T10:42:14	26	402	403
2019-10-13T10:42:24	26	402	403
2019-10-13T10:42:34	26	402	403
2019-10-13T10:42:44	26	402	403
2019-10-13T10:42:54	26	402	403
2019-10-13T10:43:04	26	402	403
2019-10-13T10:43:14	26	403	403
2019-10-13T10:43:24	26	403	403
2019-10-13T10:43:34	26	403	403
2019-10-13T10:43:44	26	402	403
2019-10-13T10:43:54	26	403	403
2019-10-13T10:44:04	26	403	403
2019-10-13T10:44:14	26	403	403
2019-10-13T10:44:24	26	403	404
2019-10-13T10:44:34	26	403	403
2019-10-13T10:44:44	26	403	403
2019-10-13T10:44:54	26	403	403
2019-10-13T10:45:04	26	403	403
2019-10-13T10:45:14	26	403	403
2019-10-13T10:45:24	26	403	403
2019-10-13T10:45:34	26	403	403
2019-10-13T10:45:44	27	403	403
2019-10-13T10:45:54	26	403	403
2019-10-13T10:46:04	26	403	403
2019-10-13T10:46:14	27	403	403
2019-10-13T10:46:24	26	403	403
2019-10-13T10:46:34	26	403	403
2019-10-13T10:46:44	26	403	403
2019-10-13T10:46:54	26	403	403
2019-10-13T10:47:04	26	403	403
2019-10-13T10:47:14	26	403	403
2019-10-13T10:47:24	26	403	403
2019-10-13T10:47:34	26	403	403
2019-10-13T10:47:44	26	403	403
2019-10-13T10:47:54	27	403	403
2019-10-13T10:48:04	27	403	403
2019-10-13T10:48:14	27	403	403
2019-10-13T10:48:24	27	403	403
2019-10-13T10:48:34	26	403	403
2019-10-13T10:48:44	26	403	403
2019-10-13T10:48:54	26	403	403
2019-10-13T10:49:04	26	403	403
2019-10-13T10:49:14	26	403	403
2019-10-13T10:49:24	26	403	403
2019-10-13T10:49:34	26	403	403
2019-10-13T10:49:44	26	403	403
2019-10-13T10:49:54	27	403	403
2019-10-13T10:50:04	27	403	403
2019-10-13T10:50:14	27	403	403
2019-10-13T10:50:24	27	403	403
2019-10-13T10:50:34	26	403	404
2019-10-13T10:50:44	26	403	404
2019-10-13T10:50:54	26	403	403
2019-10-13T10:51:04	27	403	403
2019-10-13T10:51:14	26	403	403
2019-10-13T10:51:24	26	403	403
2019-10-13T10:51:34	26	403	403
2019-10-13T10:51:44	26	403	403
2019-10-13T10:51:54	27	403	403
2019-10-13T10:52:04	26	403	403
2019-10-13T10:52:14	26	403	403
2019-10-13T10:52:24	26	403	403
2019-10-13T10:52:34	27	403	403
2019-10-13T10:52:44	26	403	403
2019-10-13T10:52:54	26	403	403
2019-10-13T10:53:04	26	403	403
2019-10-13T10:53:14	26	403	403
2019-10-13T10:53:24	26	403	403
2019-10-13T10:53:34	26	403	403
2019-10-13T10:53:44	27	403	403
2019-10-13T10:53:54	27	403	403
2019-10-13T10:54:04	27	403	404
2019-10-13T10:54:14	27	403	404
2019-10-13T10:54:24	27	404	404
2019-10-13T10:54:34	27	404	404
2019-10-13T10:54:44	27	404	404
2019-10-13T10:54:54	27	404	404
2019-10-13T10:55:04	27	403	404
2019-10-13T10:55:14	27	403	404
2019-10-13T10:55:24	27	403	403
2019-10-13T10:55:34	26	403	403
2019-10-13T10:55:44	26	403	403
2019-10-13T10:55:54	26	403	404
2019-10-13T10:56:04	27	403	404
2019-10-13T10:56:14	27	403	403
2019-10-13T10:56:24	27	403	403
2019-10-13T10:56:34	27	403	404
2019-10-13T10:56:44	26	403	403
2019-10-13T10:56:54	27	403	403
2019-10-13T10:57:04	27	403	403
2019-10-13T10:57:14	27	403	403
2019-10-13T10:57:24	27	403	403
2019-10-13T10:57:34	26	403	404
2019-10-13T10:57:44	26	403	403
2019-10-13T10:57:54	26	403	403
2019-10-13T10:58:04	26	403	403
2019-10-13T10:58:14	27	403	403
2019-10-13T10:58:24	27	403	403
2019-10-13T10:58:34	27	403	404
2019-10-13T10:58:44	27	403	403
2019-10-13T10:58:54	27	403	404
2019-10-13T10:59:04	27	403	403
2019-10-13T10:59:14	26	403	403
2019-10-13T10:59:24	26	403	403
2019-10-13T10:59:34	27	403	403
2019-10-13T10:59:44	27	404	404
2019-10-13T10:59:54	27	403	403
2019-10-13T11:00:04	27	403	404
2019-10-13T11:00:14	27	403	403
2019-10-13T11:00:24	27	403	404
2019-10-13T11:00:34	27	403	404
2019-10-13T11:00:44	27	403	404
2019-10-13T11:00:54	26	403	404
2019-10-13T11:01:04	27	403	404
2019-10-13T11:01:14	26	403	403
2019-10-13T11:01:24	26	403	404
2019-10-13T11:01:34	26	403	403
2019-10-13T11:01:44	26	403	404
2019-10-13T11:01:54	27	403	403
2019-10-13T11:02:04	27	403	403
2019-10-13T11:02:14	26	403	404
2019-10-13T11:02:24	27	403	404
2019-10-13T11:02:34	26	403	403
2019-10-13T11:02:44	27	403	403
2019-10-13T11:02:54	27	403	403
2019-10-13T11:03:04	26	403	403
2019-10-13T11:03:14	27	403	403
2019-10-13T11:03:24	27	403	403
2019-10-13T11:03:34	26	403	403
2019-10-13T11:03:44	27	403	403
2019-10-13T11:03:54	26	403	403
2019-10-13T11:04:04	26	403	404
2019-10-13T11:04:14	27	403	404
2019-10-13T11:04:24	27	403	403
2019-10-13T11:04:34	26	403	404
2019-10-13T11:04:44	26	403	403
2019-10-13T11:04:54	26	403	403
2019-10-13T11:05:04	26	403	403
2019-10-13T11:05:14	26	403	404
2019-10-13T11:05:24	26	403	403
2019-10-13T11:05:34	26	403	403
2019-10-13T11:05:44	26	403	403
2019-10-13T11:05:54	26	403	403
2019-10-13T11:06:04	26	403	403
2019-10-13T11:06:14	27	403	403
2019-10-13T11:06:24	26	403	403
2019-10-13T11:06:34	26	403	403
2019-10-13T11:06:44	26	403	403
2019-10-13T11:06:54	26	403	404
2019-10-13T11:07:04	26	403	403
2019-10-13T11:07:14	26	403	403
2019-10-13T11:07:24	26	403	404
2019-10-13T11:07:34	26	403	404
2019-10-13T11:07:44	27	403	403
2019-10-13T11:07:54	27	403	403
2019-10-13T11:08:04	26	403	403
2019-10-13T11:08:14	26	403	403
2019-10-13T11:08:24	26	403	403
2019-10-13T11:08:34	26	403	403
2019-10-13T11:08:44	27	403	403
2019-10-13T11:08:54	26	403	403
2019-10-13T11:09:04	26	403	403
2019-10-13T11:09:15	26	403	403
2019-10-13T11:09:25	26	403	403
2019-10-13T11:09:35	27	403	403
2019-10-13T11:09:45	26	403	403
2019-10-13T11:09:55	27	403	403
2019-10-13T11:10:05	26	404	404
2019-10-13T11:10:15	27	403	403
2019-10-13T11:10:25	27	403	403
2019-10-13T11:10:35	27	403	403
2019-10-13T11:10:45	27	403	403
2019-10-13T11:10:55	27	403	404
2019-10-13T11:11:05	27	403	404
2019-10-13T11:11:15	27	403	404
2019-10-13T11:11:25	27	403	404
2019-10-13T11:11:35	27	404	404
2019-10-13T11:11:45	27	404	404
2019-10-13T11:11:55	26	404	404
2019-10-13T11:12:05	27	403	404
2019-10-13T11:12:15	27	403	403
2019-10-13T11:12:25	27	403	403
2019-10-13T11:12:35	27	403	403
2019-10-13T11:12:45	27	403	403
2019-10-13T11:12:55	27	403	403
2019-10-13T11:13:05	27	403	403
2019-10-13T11:13:15	27	404	404
2019-10-13T11:13:25	27	403	403
2019-10-13T11:13:35	27	403	403
2019-10-13T11:13:45	26	403	404
2019-10-13T11:13:55	26	403	403
2019-10-13T11:14:05	27	403	403
2019-10-13T11:14:15	27	403	404
2019-10-13T11:14:25	27	403	404
2019-10-13T11:14:35	27	403	404
2019-10-13T11:14:45	27	403	404
2019-10-13T11:14:55	27	403	403
2019-10-13T11:15:05	26	403	404
2019-10-13T11:15:15	26	404	404
2019-10-13T11:15:25	26	403	403
2019-10-13T11:15:35	26	403	404
2019-10-13T11:15:45	27	403	404
2019-10-13T11:15:55	26	404	404
2019-10-13T11:16:05	26	404	404
2019-10-13T11:16:15	27	404	403
2019-10-13T11:16:25	26	403	403
2019-10-13T11:16:35	26	403	403
2019-10-13T11:16:45	26	404	404
2019-10-13T11:16:55	26	404	404
2019-10-13T11:17:05	27	404	404
2019-10-13T11:17:15	27	404	403
2019-10-13T11:17:25	27	404	404
2019-10-13T11:17:35	26	404	404
2019-10-13T11:17:45	27	404	404
2019-10-13T11:17:55	27	404	404
2019-10-13T11:18:05	27	404	404
2019-10-13T11:18:15	27	404	403
2019-10-13T11:18:25	27	404	403
2019-10-13T11:18:35	27	404	404
2019-10-13T11:18:45	27	403	404
2019-10-13T11:18:55	26	403	404
2019-10-13T11:19:05	27	403	404
2019-10-13T11:19:15	27	404	404
2019-10-13T11:19:25	27	404	404
2019-10-13T11:19:35	27	404	404
2019-10-13T11:19:45	27	403	404
2019-10-13T11:19:55	27	403	404
2019-10-13T11:20:05	27	403	404
2019-10-13T11:20:15	27	404	404
2019-10-13T11:20:25	27	403	404
2019-10-13T11:20:35	27	404	404
2019-10-13T11:20:45	27	403	404
2019-10-13T11:20:55	27	403	404
2019-10-13T11:21:05	27	403	404
2019-10-13T11:21:15	27	403	404
2019-10-13T11:21:25	27	403	404
2019-10-13T11:21:35	27	403	404
2019-10-13T11:21:45	27	403	403
2019-10-13T11:21:55	27	403	403
2019-10-13T11:22:05	27	403	404
2019-10-13T11:22:15	26	403	404
2019-10-13T11:22:25	27	403	404
2019-10-13T11:22:35	27	403	404
2019-10-13T11:22:45	27	403	404
2019-10-13T11:22:55	27	404	404
2019-10-13T11:23:05	27	404	404
2019-10-13T11:23:15	26	404	404
2019-10-13T11:23:25	27	404	404
2019-10-13T11:23:35	27	403	404
2019-10-13T11:23:45	26	403	404
2019-10-13T11:23:55	26	403	404
2019-10-13T11:24:05	27	403	404
2019-10-13T11:24:15	27	403	404
2019-10-13T11:24:25	27	404	404
2019-10-13T11:24:35	27	403	404
2019-10-13T11:24:45	27	403	404
2019-10-13T11:24:55	27	403	404
2019-10-13T11:25:05	27	403	404
2019-10-13T11:25:15	27	403	404
2019-10-13T11:25:25	27	404	404
2019-10-13T11:25:35	27	403	404
2019-10-13T11:25:45	27	403	404
2019-10-13T11:25:55	27	404	404
2019-10-13T11:26:05	27	403	404
2019-10-13T11:26:15	27	403	404
2019-10-13T11:26:25	27	403	404
2019-10-13T11:26:35	27	403	404
2019-10-13T11:26:45	27	403	404
2019-10-13T11:26:55	27	403	403
2019-10-13T11:27:05	27	403	404
2019-10-13T11:27:15	27	403	404
2019-10-13T11:27:25	27	403	404
2019-10-13T11:27:35	27	403	404
2019-10-13T11:27:45	27	403	404
2019-10-13T11:27:55	27	403	404
2019-10-13T11:28:05	27	403	404
2019-10-13T11:28:15	27	403	404
2019-10-13T11:28:25	27	403	404
2019-10-13T11:28:35	27	403	404
2019-10-13T11:28:45	27	403	404
2019-10-13T11:28:55	27	403	403
2019-10-13T11:29:05	26	403	403
2019-10-13T11:29:15	27	403	403
2019-10-13T11:29:25	27	403	404
2019-10-13T11:29:35	27	403	404
2019-10-13T11:29:45	27	403	404
2019-10-13T11:29:55	27	403	404
2019-10-13T11:30:05	27	403	404
2019-10-13T11:30:15	27	403	404
2019-10-13T11:30:25	27	403	404
2019-10-13T11:30:35	27	403	404
2019-10-13T11:30:45	27	403	404
2019-10-13T11:30:55	27	403	404
2019-10-13T11:31:05	27	403	404
2019-10-13T11:31:15	27	404	403
2019-10-13T11:31:25	27	403	403
2019-10-13T11:31:35	26	403	404
2019-10-13T11:31:45	26	403	403
2019-10-13T11:31:55	26	403	404
2019-10-13T11:32:05	27	403	404
2019-10-13T11:32:15	27	403	404
2019-10-13T11:32:25	27	403	404
2019-10-13T11:32:35	27	403	403
2019-10-13T11:32:45	27	403	404
2019-10-13T11:32:55	27	403	404
2019-10-13T11:33:05	27	403	404
2019-10-13T11:33:15	26	403	404
2019-10-13T11:33:25	27	403	404
2019-10-13T11:33:35	26	403	403
2019-10-13T11:33:45	27	403	404
2019-10-13T11:33:55	27	403	404
2019-10-13T11:34:05	27	403	403
2019-10-13T11:34:15	27	403	404
2019-10-13T11:34:25	27	403	404
2019-10-13T11:34:35	27	403	403
2019-10-13T11:34:45	26	403	403
2019-10-13T11:34:55	27	403	403
2019-10-13T11:35:05	27	403	403
2019-10-13T11:35:15	27	403	404
2019-10-13T11:35:25	27	403	404
2019-10-13T11:35:35	27	403	403
2019-10-13T11:35:45	27	403	404
2019-10-13T11:35:55	27	403	404
2019-10-13T11:36:05	27	403	404
2019-10-13T11:36:15	27	403	404
2019-10-13T11:36:25	26	403	404
2019-10-13T11:36:35	27	403	404
2019-10-13T11:36:45	27	403	404
2019-10-13T11:36:55	27	403	404
2019-10-13T11:37:05	27	403	403
2019-10-13T11:37:15	27	403	404
2019-10-13T11:37:25	27	403	404
2019-10-13T11:37:35	27	403	404
2019-10-13T11:37:45	27	404	404
2019-10-13T11:37:55	27	403	404
2019-10-13T11:38:05	27	403	404
2019-10-13T11:38:15	27	403	404
2019-10-13T11:38:25	27	403	404
2019-10-13T11:38:35	27	403	404
2019-10-13T11:38:45	27	404	404
2019-10-13T11:38:55	27	403	404
2019-10-13T11:39:05	27	403	403
2019-10-13T11:39:15	27	403	404
2019-10-13T11:39:25	27	403	404
2019-10-13T11:39:35	27	403	404
2019-10-13T11:39:45	27	403	404
2019-10-13T11:39:55	27	403	403
2019-10-13T11:40:05	27	403	403
2019-10-13T11:40:15	27	403	403
2019-10-13T11:40:25	27	403	403
2019-10-13T11:40:35	27	403	404
2019-10-13T11:40:45	27	403	404
2019-10-13T11:40:55	27	403	404
2019-10-13T11:41:05	27	403	404
2019-10-13T11:41:15	27	403	404
2019-10-13T11:41:25	27	403	404
2019-10-13T11:41:35	27	403	404
2019-10-13T11:41:45	27	403	403
2019-10-13T11:41:55	27	403	403
2019-10-13T11:42:05	27	403	404
2019-10-13T11:42:15	27	403	404
2019-10-13T11:42:25	27	403	404
2019-10-13T11:42:35	27	404	404
2019-10-13T11:42:45	27	404	404
2019-10-13T11:42:55	27	403	404
2019-10-13T11:43:05	27	403	404
2019-10-13T11:43:15	27	403	404
2019-10-13T11:43:25	27	403	404
2019-10-13T11:43:35	27	403	404
2019-10-13T11:43:45	27	403	404
